,ID,Price,Initprice,Bids,Title
396,d146407576 ,2850.0,2850.0,0, VAIO VGN-FE32B/W CelM430 1.7GHz下半身(本体)動作確認(3102462      
397,m118571086 ,3500.0,3500.0,1, SONY VAIO Cタイプ VPCC/VPCE/SVE対応 VGP-BPS26バッテリー10.8v      
398,d153819361 ,1200.0,1200.0,0, 【新品☆定形外140円】SONY VGN-CS CPU ファン MCF-C29BM05      
399,m119205268 ,1200.0,1200.0,0, 【国内発送☆おまけ付】SONY VGN-CS CPU ファン MCF-C29BM05      
400,w100327615 ,1200.0,1200.0,0, 【新品☆アルミシール付】SONY VGN-CS CPU ファン MCF-C29BM05      
401,f139330289 ,19800.0,19800.0,1, おしゃれなホワイト♪ VGN-NR50B Windows Vista搭載！      
402,g137727417 ,1180.0,1180.0,0, 【新品☆長期保証】SONY VGN-CS CPU ファン MCF-C29BM05 おまけ      
403,g132138978 ,1100.0,1100.0,0, 【長期保証☆おまけ付】SONY VGN-CS CPU ファン MCF-C29BM05      
404,g134384315 ,10800.0,10800.0,0, 未使用 ソニー 純正リチャージャブルバッテリーパック VGP-BPS24      
405,w101085974 ,9000.0,9000.0,1, ☆便利☆TV機能付き☆ソニー☆VAIO☆PC☆ノートブック☆      
406,h187427628 ,75000.0,1.0,97, SONY★VAIO★VPCEB48FJ★メモリ４GBHDD５００GB★1円スタート！      
407,w97106086 ,500.0,500.0,0, ＳＯＮＹ　フロッピーディスクドライブ　ＰＣＧＡ－ＵＦＤ５      
408,w101180885 ,21050.0,3000.0,23, SONY VAIO TV視聴VGN-FW71DBブルーレイ対応FullHD1080 vista      
409,b155882592 ,1180.0,1180.0,0, 【新品☆長期保証】SONY VGN-CS CPU ファン MCF-C29BM05 おまけ      
410,g138019221 ,22000.0,5000.0,16, SONY VAIO VGN-FZ50B メモリ4G増設 NVIDIA8400M office2007       
411,b157908371 ,66000.0,66000.0,0, ☆VPCEB17FJ/L Corei3/2.13GHz/500GB/Office2007美品☆      
412,k171130922 ,1100.0,1100.0,0, 【長期保証☆おまけ付】SONY VGN-CS CPU ファン MCF-C29BM05      
413,h187322050 ,1100.0,1100.0,1, 【長期保証☆おまけ付】SONY VGN-CS CPU ファン MCF-C29BM05      
414,h187403602 ,7000.0,7000.0,1, ジャンク　SONY　VAIO FS22B【BIOS確認出来ます！】      
415,w101102338 ,21000.0,10000.0,12, ☆ VPCEE25FJ Win7 Athl2-P320 スーパマルチ リカバリ品 ☆      
416,o36460548 ,64800.0,64800.0,0, 新品 　SONY(ソニー) VAIO Fit 15E SVF15317DJB      
417,d154083199 ,1300.0,1300.0,0, 【新品☆おまけ付】SONY VGN-SZ 用 CPU 冷却ファン      
418,w98571110 ,13357.0,13357.0,1, ☆SONY VAIO VGN-N50HB☆リカバリー内臓☆      
419,r111681329 ,2800.0,2800.0,0, ソニー　VAIO　PCG-FR55E/B　256MB　ジャンク      
420,s356232355 ,79800.0,79800.0,0, b705 SONY VAIO Fit 15E SVF15217CJB [ブラック] 在庫/1      
421,w100118348 ,800.0,800.0,0, 光興業 ノートタイプ エスエーアイ 光沢フラット SAIW-156LZ/FP      
422,t360129658 ,2600.0,2600.0,0, SONY VGN-FS31B VGN-FS23B 液晶インバーター D2032-B001-M1-1 @1      
423,w101236427 ,16259.0,1000.0,33, SonyVaio FZ92NS Core2Duo T7250 2.0GHz Mem2.5GB 80GB Vista      
424,k176411173 ,698.0,698.0,1, ★☆【新品】 VAIOキーボードウエア オレンジ VGP-KBV3☆★      
425,g132358078 ,698.0,698.0,0, ★☆【新品】 VAIOキーボードウエア バイオレット VGP-KBV3☆★      
426,m119423580 ,698.0,698.0,1, ★☆【新品】 VAIOキーボードウエア ピンク VGP-KBV3☆★      
427,b155847686 ,6000.0,6000.0,2, ■【新品】SONY　VGP-BPS24　VAIO純正　ノート用バッテリパック      
428,b99909785 ,980.0,980.0,0, VGN-FS21B FS31B FS51B FS71B修理用ファンカバー/FS21B-fanc   
429,m65430644 ,998.0,998.0,0, VGN-FE53B FE33B FE52B FE32B FE92用ファンカバー/FE53B-fanc  
430,t359954032 ,123800.0,123800.0,0, 爆安祭★SONY SVF15N18DJS [シルバー] ★開封品/Office/保証１年      
431,j186063963 ,8000.0,8000.0,0, SONY VAIO VGN-BX6AAPS■Cel-2.4/512/液晶割れなし/ジャンク#1      
432,f132588704 ,32800.0,32800.0,0, ■新品500GB HDD■富士通FMV Windows7_XP Office2007+リカバリ付      
433,k158280425 ,980.0,980.0,0, VGN-FE31B FE51B FE21 FE91P FE53B用液晶開閉ラッチ/FE31B-rc  
434,g80332046 ,500.0,500.0,0, PCG-FX系用　内蔵FDD　PCGA-FDF1　Used      
435,n121405763 ,998.0,998.0,0, VGN-FE31B FE51B FE21 FE91P修理用液晶メモリカバー/FE31B-mcov2   
436,d92911070 ,980.0,980.0,0, VGN-FS21B FS31B FS51B FS71B修理用ヒンジ/FS21B-hg   
437,v340767945 ,7400.0,7400.0,0, 即日発送 新品 SONY PCG-71712N (Vaio VPCCB) 液晶パネル      
438,r94815606 ,998.0,998.0,0, VGN-FS21B FS31B FS51B FS71B修理用液晶ケーブル/FS21B-cab   
439,c328754889 ,985.0,985.0,0, 新品512mb/DDR2-667/PC5300/SONY VGN-AR50 AR91 VGN-FE31 FS53   
440,f133823062 ,1980.0,1980.0,1,  即日発送 Sony Vaio VGN-FSシリーズ 日本語キーボード (黑)      
441,q8364746 ,1185.0,1185.0,0, DDR新品512MB/pc2700/Sony VGN-A71s FS30B K70B K71B FS50B V505 
442,q8364748 ,1185.0,1185.0,0, DDR新品512MB/pc2700/Sony VGN-Y90Ps K50B Fs71B E51B A70p E71B 
443,q8364752 ,1185.0,1185.0,0, DDR新品512MB/pc2700/Sony VGN-Y70p K31B FS70B E91B A61B E70B 
444,o6095878 ,2585.0,2585.0,0, 新品2GB/DDR2-667/PC5300/type F/VGN-FZ32B FZ52B FZ62B FZ92N   
445,s387975179 ,1700.0,1000.0,5, ★SONYソニー★VAIOノートパソコンPCG-791N XP対応モデル◆CEGC      
446,k158250487 ,980.0,980.0,0, NR51B NR71B NR52B NS51B NS52JB N51B用USB端子/NR51B-usb 
447,w100773214 ,2300.0,1000.0,10, R408▼SONY VAIO VGN-FS23B CelM 370 1.5GHz 80GB 1GB      
448,o36512514 ,124380.0,124380.0,0, 限定1台★SONY VAIO Fit 15A SVF15N17DJB ブラック/新品保証付      
449,f132757848 ,5800.0,5800.0,0, 新品◆SONY VPCEH19FJ LP156WH4(TL)(A1）液晶パネル◆      
450,t360393812 ,2850.0,2850.0,1, 3674■=ソニー■VPCEB17FJ用キーボード(148792811)      
451,h187466562 ,64500.0,29800.0,28, SONY VAIO VPCEB2AFJ Core-i5 Win7 中古動作品 オフィス2010有      
452,r97031440 ,1800.0,1800.0,0, ARGtek◆小型ハイパワー316mW 11n無線LAN USBアダプター(検gsky      
453,v354681409 ,35505.0,1.0,56, ▲中古▲SONY VAIO VPCEE47FJ▲B J164266      
454,w72324711 ,3480.0,3480.0,0, K02 SONY Vaio VGN-NRシリーズ 英語キーボード NSK-S6121      
455,x341072129 ,1650.0,1100.0,3, SONY VAIO PCG-FR77E/B Celeron 1.7GHz ノート ジャンク N7866      
456,g132578204 ,66000.0,65000.0,4, SONY VAIO VPCF14AFJ 8GB 500GB COREi7 blu-ray office2010      
457,b153354361 ,2980.0,2980.0,0, 【中古】SONY VAIO 液晶インバーター HBL-0365 / FW FS 2灯式      
458,v354268771 ,98000.0,98000.0,0, ◆中古 SONY VAIO Fit 15 SVF15A19CJB 15.5型ノートPCT886251∞      
459,t360393822 ,8122.0,8122.0,0, 3667■=ソニー■VPCEE47FJ用15インチワイド液晶(光沢)      
460,t360393802 ,665.0,665.0,0, 3677■=ソニー■VPCEB17FJ用メモリ1G(PC3-8500S-7-10-B1)      
461,w98386748 ,5500.0,5500.0,0, 新品◆SONY VPCEH19FJ　VPCEH18FJ　VPCEH17FJ 液晶パネル◆      
462,s387891397 ,134080.0,134080.0,0, 限定1台★ノートPC SONY VAIO Fit 15E SVF15318DJW/新品保証付      
463,r113023110 ,48500.0,1.0,38, VAIO VGN-NW50JB★C2D P8700/500GB/4GB/HDMI/Win7/Office2010      
464,p397256279 ,90000.0,90000.0,1, [新品]SONY VAIO Fit 15E SVF15328EJW      
465,d138646302 ,980.0,980.0,0, ☆VAIO VGN-ASシリーズ対応 DVDスーパーマルチドライブ　動作品      
466,h185738343 ,1000.0,1000.0,0, 送料無料SONY リチウムイオンバッテリー PCGA-BP2NX動作未確認      
467,r112929998 ,19800.0,19800.0,1, SONY VAIO/FZ52B2/Core2Duo T7500/Win-VistaHP-SP1/250GB/      
468,r113027514 ,1.0,1.0,59, VAIO VPCF11AFJ★Core i5/500GB/4GB/HDMI/HD/Win7/Office2010      
469,g138047573 ,8550.0,5800.0,8, ジャンク　VGN-FZ71B      
470,f139240609 ,20000.0,20000.0,1, ☆Windows7☆ ノートPC 15.4型 SONY VAIO TYPE F VGN-FE31B/W      
471,v341095728 ,26800.0,26800.0,0, sony VGN-BZAANS C2D-2.53GHz/4G/200G/MULTI/11g/15.4W/VISTA      
472,c431737674 ,100.0,100.0,0, 【在庫処分・純正】☆SONY FXシリーズ用☆日本語キーボード      
473,w100894995 ,8250.0,5000.0,10, SONY　SVE15127CJW　win8 core i7 マザーボード      
474,w101164395 ,2000.0,2000.0,0, ☆ SONY VGN-AS53B ☆ 512MB/DVDマルチ/PentiumM-1.73GHz      
475,v341095724 ,27800.0,27800.0,0, sony VGN-BZAANS C2D-2.53GHz/4G/200G/MULTI/11g/15.4W/VISTA      
476,d142963440 ,9800.0,9800.0,0, SONY VGN-AS53PS 240GB 動作確認済 難点あり      
477,r113030084 ,4500.0,4500.0,0, ソニーバイオ　16.1インチ　　DVD　      
478,n135405434 ,6000.0,6000.0,0, ジャンク　VGN-FE51B/H      
479,t291752586 ,1980.0,1980.0,0, ■格安HDD交換■ハードディスク交換/データ移行/パソコン修理      
480,o35640112 ,88080.0,88080.0,0, 限定1台★SONY VAIO Fit 15E SVF15317DJB ブラック/新品保証付      
481,178088342 ,28800.0,26800.0,2, ♪Win7搭載♪美白♪VAIO★高性能CPU★320GB★VGN-N50HB      
482,w101430763 ,81000.0,1.0,69, ★新品・未開封 ソニーVAIO Fit15E Corei7 8G Win7 HDD500★      
483,h185850178 ,40000.0,40000.0,0, ☆美品☆VAIO VGN-FW91S　チタングレー☆VAIO OWNER MADE☆      
484,h181354135 ,5000.0,5000.0,0, s15☆ノートPCの電源ジャック修理の作業代金5 000円☆⑥     
485,d154060489 ,142000.0,1.0,51, 極美品 VAIO SVS15129CJS i7/Win8/12GB/256GB/BD-RE/GT640M LE      
486,n135405452 ,4000.0,4000.0,0, ジャンク VGN-FE51B/H      
487,f139177867 ,4705.0,1.0,21, SONY VGN-FE30B Celeron420 1.6GHz 512MB 80GB XP DtoD#410-111      
488,t360393770 ,6318.0,6318.0,0, 3666■=ソニー■VPCEE47FJ用ケース/マザーボード/CPU:Win7キー有      
489,o35879930 ,82580.0,82580.0,0, 限定1台★ノートPC SONY VAIO Fit 15E SVF1521BAJ/新品保証付      
490,k170865648 ,1860.0,1860.0,0, 【新品】SONY VAIO VGN-BZAANS CPU ファン 定形外＆おまけ付      
491,n129514233 ,1860.0,1860.0,0, 【新品】SONY VAIO type BZ VGN-BZ CPU ファン MCF-C25BM05      
492,183382911 ,3000.0,3000.0,0, SONY VAIO PCG-GRT55F/B Celeron 2.4GHz Bios起動OK 送料2割引      
493,n129738381 ,1980.0,1980.0,0, ◆SONY VAIO VGN-K50B Celeron 2.5GHz ジャンク      
494,w100816040 ,78000.0,1.0,46, 未使用★SVE15125CJW★Core i5 3210M/1000GB/4GB/HDMI/BD/Office      
495,h187057898 ,1860.0,1860.0,0, 【新品】SONY VAIO VGN-BZAANS CPU ファン 定形外＆おまけ付      
496,x330169096 ,5573.0,5573.0,0, 3521■=ソニー■VGN-NR71B用ケース/マザーボード/CPU:Core2Due      
497,d151803512 ,1960.0,1860.0,1, 【新品】SONY VAIO type BZ VGN-BZ CPU ファン MCF-C25BM05      
498,x330169078 ,857.0,857.0,0, 3526■=ソニー■VGN-NR71B用無線LANカード(WM3945ABG)      
499,s388861453 ,4555.0,2000.0,8, ★ジャンク★SONY★VAIO VGN-FS50B★未チェック★F J164662      
500,j290978597 ,2485.0,2485.0,0, DDR新品1GB/pc2700/Sony Type A B E F Y GRT92V対応 
501,t360393820 ,2708.0,2708.0,0, 3668■=ソニー■VPCEE47FJ用キーボード(V116646A)      
502,x330169092 ,5144.0,5144.0,0, 3522■=ソニー■VGN-NR71B用15インチワイド(光沢)      
503,h187058076 ,2060.0,1880.0,1, 【新品☆送料140】SONY VGN-FZ用 CPU ファン UDQFRPR62CF0      
504,w101058895 ,65000.0,1.0,57, 極美品 VAIO VPCEB39FJ Core i5/Win7/8GB/500GB/BD-RE/eSATA端子      
505,s388861451 ,4500.0,2000.0,13, ★ジャンク★SONY★VAIO VGN-FE30B★未チェック★F J163182      
506,x330169082 ,950.0,950.0,1, 3525■=ソニー■VGN-NR71B用DVDスーパーマルチ(AP-7560A)      
507,d154062969 ,79800.0,78800.0,1, 新品 SONY★VAIO Fit15E SVF15317DJW★office付/win8/保証有      
508,h187561233 ,1602.0,1.0,8, SONY VGN-FS30B CelM 1.4GHz 256M 80G BIOSOKジャンク#410-112      
509,x330169088 ,2808.0,2708.0,2, 3523■=ソニー■VGN-NR71B用キーボード(V072078AJ1)      
510,t360393816 ,1805.0,1805.0,0, 3670■=ソニー■VPCEE47FJ用DVDスーパーマルチ      
511,k174528653 ,4000.0,4000.0,0, SONY VAIO PCG-GR7F そこそこきれいなジャンク品      
512,n135348338 ,57000.0,1.0,65, VAIO VPCEB49FJ★Core i5/500GB/4GB/HDMI/Win7/Office2010      
513,w101364757 ,20000.0,18000.0,1, ★☆VGN-FE31B/CM430/1024M/80G/DVDS/WLAN/カメラ☆      
514,w101499055 ,17000.0,1.0,27, ★SONY VAIO VPCEE47FJ Win7 高性能ノートPC メモリ4GB 500GB★      
515,t360393810 ,4512.0,4512.0,0, 3673■=ソニー■VPCEB17FJ用15インチワイド液晶(光沢)      
516,g138045897 ,69000.0,1.0,42, VAIO SVE15125CJ★Core i5 3210M/1000GB/8GB/HDMI/Office2013      
517,178084513 ,6500.0,6500.0,1, 新品 ★SONY VAIO PCG-71B11N 液晶パネル 15.6 インチ      
518,u51172011 ,3480.0,3480.0,0, 本物保証★ALFA 2000mW 11n無線LAN USB AWUS036NH(検gsky      
519,g114550541 ,500.0,500.0,0, ■小冊子★できる PMB VAIO Edition 特別版●清水理史★非売品■      
520,183330147 ,35000.0,31000.0,7, ＳＯＮＹ　VPCEE35FJ　リカバリ済み      
521,l185022899 ,1280.0,1280.0,0, ■新品■SONY VAIO EH1 VPCEH100C VPCEH200C用HDDアダプター      
522,g132519520 ,11500.0,1.0,18, ★ジャンク★ VAIO VGN-FZ72B Coer2Duo T7500 2.2GHｚ 15.4型BD      
523,m119457728 ,39500.0,1.0,47, 極美品 SONY VAIO VPCEL16FJ AMD E-350/Win7/4GB/500GB      
524,g132394214 ,51900.0,1.0,55, VAIO VPCCB28★Core i5 2410M/640GB/4GB/HDMI/Win7/Office2010      
525,f139243423 ,30500.0,1.0,65, ●○R489 7搭載 VGN-FZ52B Core 2 Duo 2.2G/4G/250G○●      
526,u62446456 ,12000.0,12000.0,1, SONY VGN-AS34B VAIO 250GB 1GB リカバリー 動作確認済      
527,w100784198 ,17000.0,17000.0,0, ソニーVGNーTX52B/Windows7/OFFICE2007      
528,d152055046 ,44400.0,1.0,36, 美品 VAIO SVE15113FJW Pentium B970/Win7/8GB/640GB      
529,o36306445 ,20000.0,20000.0,0, SONY Vaio VGN-NR50B Celeron 1.73GHz 1GBRAM Vistaリカバリ済      
530,b158258769 ,75000.0,1.0,68, VAIO SVE15127CJ★Core i7 3632QM/1000GB/8GB/HDMI/Office2013      
531,t360598314 ,160080.0,160080.0,0, 限定1台★SONY VAIO Fit 15A SVF15N28EJB ブラック/新品保証付      
532,b155816148 ,7500.0,5000.0,11, SONY　SVE15117FJW　win7 core i5 マザーボード      
533,n129829467 ,3370.0,1.0,10, SONY VGN-FE53B バックライトNG ジャンク #410-114      
534,v354905185 ,126580.0,126580.0,0, 限定1台★SONY VAIO Fit SVF15A17CJS シルバー/新品保証付      
535,d152037104 ,26100.0,1.0,71, VPCEH3AJ 2.3GHz Corei3　メモリ4GB リカバリ付　PCG-71B11N      
536,f133842322 ,1980.0,1980.0,0, ★動画DVDパソコン教室15本【マスターセット】 ユーザー登録可db      
537,o10375183 ,768.0,768.0,1, 8574■=SONY■VGN-FW30B用キーボード（148084011）      
538,m118690597 ,10800.0,10800.0,0, SONY VAIO VGN-AS33B 1GB　100GB リカバリー 動作確認済      
539,r106853346 ,500.0,500.0,0, ★VAIO★HDDマウンタ★PCG-GRX/PCG-GRV      
540,t360393814 ,632.0,632.0,0, 3671■=ソニー■VPCEE47FJ用無線LANカード(AR5B95)      
541,h187590997 ,55550.0,1.0,58, SONY VAIO VPCF118FJ i5/Win7/4GB/500GB/BD-RE/地デジ/FULL HD      
542,165581644 ,980.0,980.0,0, ☆VAIO VGN-ASシリーズ対応 液晶コンバーター&接続ケーブル      
543,f120729724 ,840.0,840.0,0, ☆VAIO VGN-ASシリーズ対応 無線LANアンテナユニット      
544,b143069542 ,840.0,840.0,0, ☆VAIO VGN-ASシリーズ対応 内蔵DVD取付金具      
545,g138023815 ,2000.0,2000.0,0, ☆ SONY VGN-E92B/B   PCG-9V1N ☆ DVDマルチ/PentiumM-1.7GHz     
546,u63893552 ,7900.0,7900.0,0, 新品1年の保証 SONY VPCCB 19FJ 29FJ 38FJ 49FJ 48FJ 液晶パネル      
547,m124178695 ,7200.0,7200.0,0, 新品 ◆富士通 LIFEBOOK P770/B 液晶パネル◆LP121WX4-TLA1      
548,l229851678 ,139380.0,139380.0,0, 限定1台★SONY VAIO Fit 15A SVF15N18DJB ブラック/新品保証付      
549,b158362361 ,10000.0,1.0,11, SONY VGN-NW51FB ジャンク品 Core 2 DUO/4GB/WIN7      
550,f133699118 ,56000.0,1.0,69, VAIO VPCEB17FJ★Core i3/500GB/4GB/HDMI/Win7/Office2010      
551,g138082859 ,60000.0,1.0,76, 美品 VAIO 10周年記念 VPCZ11AFJ i7/Win7/8GB/SSD 128GB/WIMAX      
552,165009122 ,980.0,980.0,0, ☆VAIO VGN-ASシリーズ対応 I/Fユニット 各種　4点セット      
553,r99494598 ,980.0,980.0,0, ☆VAIO VGN-ASシリーズ対応 HDDマウントトユニット      
554,p399936285 ,14060.0,8600.0,11, SONY　VGN-NW50JB　CORE2　P8700　　ジャンク      
555,d153768725 ,5000.0,5000.0,1, VAIO VGN-FS51B　中古　可動ジャンク扱い♪　SONY　typeF      
556,r112879535 ,1500.0,1500.0,0, VGP-AC19V11★VGN-SZ/VGN-S/VGN-C/VGN-FZ★ACアダプタ      
557,g121080658 ,500.0,500.0,0, 管837 VGN-FS23B(PCG-7G2N)純正無線LANアンテナ      
558,w100974254 ,11550.0,1500.0,13, ジャンク SONY VAIO VGN-NS52JB/P BIOS確認 部品取りに 欠品有      
559,r113191868 ,1480.0,1480.0,0, ☆SONY VAIO VGN-FS51B用マザーボード/ボトム[022]      
560,s388704217 ,162580.0,162580.0,0, 限定1台★SONY VAIO Fit 15A SVF15N28EJS シルバー/新品保証付      
561,k170917538 ,1500.0,1500.0,0, HDDマウンタVGN-NS50/VGN-NS51/VGN-NS71/VGN-NS52/VGN-NS72/NS92      
562,d148242346 ,9500.0,9500.0,0, SONY VGN-NW91FS 液晶パネル　      
563,r101622342 ,1000.0,1000.0,0, 管186　SONY VGN-FS22VB　液晶ケーブル　中古純正      
564,g137927057 ,2500.0,2500.0,1, SONY　SVE15117FJW　win7 core i5 キーボード      
565,w101031687 ,4100.0,500.0,17, SONY【VAIO】VGN-FE21/W【XP】Vista以降可（キー不備）      
566,k176575533 ,39800.0,39800.0,0, ★ Windows7/HDMI/Core2Duo2.53/新品500G/4G/Bluray/VGN-NW70JB      
567,h187491511 ,1800.0,1800.0,2, ACアダプタ★SONY VAIO★VGP-AC19V19      
568,w100952990 ,2780.0,1.0,73, SONY VGN-FE51B/H Core2Duo 1.66GHz 1G 100G ジャンク#410-115      
569,k176617971 ,79800.0,79800.0,1, VAIO FIT14E SVF1421A1J/Core i5/Win8/タッチパネル/office2010      
570,k176488559 ,51000.0,1.0,55, 極美品 VAIO VPCEB38FJ Core i3/Win7/4GB/500GB/eSATA端子      
571,t360393808 ,1900.0,1900.0,1, 3675■=ソニー■VPCEB17FJ用DVDスーパーマルチ(AD-7700H)      
572,c453690695 ,4250.0,4250.0,1, ★SONY VGN-FS31B■Cel M 370-1.50GHz/512MB/80GB/無線有      
573,183228717 ,5500.0,5500.0,0, ◆新品 NEC LaVie Light BL350EW6R 用10.1 インチ液晶パネル◆      
574,t360393818 ,1805.0,1805.0,1, 3669■=ソニー■VPCEE47FJ用バッテリー(VGP-BPS22)      
575,n129812753 ,69800.0,69800.0,1, 人気/Windows8.1のVAIOビビッドカラーピンクHDDは500GB新品      
576,j290118575 ,61000.0,1.0,70, 1円～★美品★SONY ソニー VAIO Eシリーズ SVE15123CJW 15.5型      
577,w101213345 ,55000.0,1.0,42, VAIO VPCEB28FJ★Core i3/500GB/4GB/HDMI/Win7/Office2010      
578,k171301210 ,49800.0,49800.0,1, 美品　VAIO Eシリーズ VPCEL15FJ/8G増設/500GB/Win7/office2010      
579,d154112087 ,2100.0,2000.0,2, ☆ SONY VGN-FE90S ☆ 512MB/DVD CD-RW/IntelCeleron M-1.6GHz      
580,m124181727 ,26800.0,26800.0,1, ★Windows7/高速デュアルコア/新品HDD160G/メモリ2G/VGN-NS90HS      
581,s388169167 ,122480.0,122480.0,0, 限定1台★SONY VAIO Fit 15A SVF15N17DJP ピンク/新品保証付      
582,w101114997 ,24000.0,500.0,22, ソニー　VAIO type N VGN-NR72B　Office付      
583,r113242513 ,14000.0,1.0,31, SONY VAIO VGN-FZ61B CORE2　T7250 Windows7 32Bit 新品80G      
584,x330650166 ,133480.0,133480.0,0, 限定1台★SONY VAIO Fit 15A SVF15N18DJP ピンク/新品保証付      
585,w100854058 ,900.0,900.0,1, SONY VAIO PCG-GR7E PCG-882N メモリ/HDDつき ジャンク      
586,s376375136 ,88060.0,88060.0,0, 限定1台★SONY VAIO Fit 15E SVF15317DJW ホワイト/新品保証付      
587,f133418002 ,1000.0,1000.0,0, キーボード英字★VGN-NR50/VGN-NR51/VGN-NR52/VGN-NR71/VGN-NR72      
588,p391186722 ,6500.0,6500.0,0, NoM141◇VAIO VGN-N50HB CelM1.73GHz?/SDVD/WLAN/通電NG/Junk◇      
